id,country,20211229,20211228,20211227,20211226,20211225,20211224,20211223,20211222,20211221,20211220,20211219,20211218,20211217,20211216,20211215,20211214,20211213,20211212,20211211,20211210,20211209,20211208,20211207,20211206,20211205,20211204,20211203,20211202,20211201,20211130,20211129,20211128,20211127,20211126,20211125,20211124,20211123,20211122,20211121,20211120,20211119,20211118,20211117,20211116,20211115,20211114,20211113,20211112,20211111,20211110,20211109,20211108,20211107,20211106,20211105,20211104,20211103,20211102,20211031,20211030,20211029,20211028,20211027,20211026,20211025,20211024,20211023,20211022,20211021,20211020,20211019,20211018,20211017,20211016,20211015,20211014,20211013,20211012,20211011,20211010,20211009,20211008,20211007,20211006,20211005,20211004,20211003,20211002,20211001,20210930,20210929,20210928,20210927,20210926,20210925,20210924,20210923,20210922,20210921,20210920,20210919,20210918,20210917,20210916,20210915,20210914,20210913,20210912,20210911,20210910,20210909,20210908,20210907,20210906,20210905,20210904,20210903,20210902,20210901,20210831,20210830,20210829,20210828,20210827,20210826,20210825,20210824,20210823,20210822,20210821,20210820,20210819,20210818,20210817,20210816,20210815,20210814,20210813,20210812,20210811,20210810,20210809,20210808,20210807,20210806,20210805,20210804
147,Saint Kitts and Nevis,2877,2848,2848,2843,2822,2815,2815,2809,2808,2801,2801,2801,2798,2797,2796,2796,2796,2796,2795,2792,2792,2791,2790,2790,2790,2789,2787,2786,2786,2782,2782,2779,2779,2777,2774,2774,2767,2766,2766,2764,2764,2760,2756,2753,2749,2749,2745,2736,2735,2730,2717,2717,2708,2708,2701,2696,2686,2675,2669,2668,2664,2657,2637,2637,2625,2625,2623,2619,2591,2589,2574,2556,2550,2546,2525,2466,2435,2412,2403,2361,2361,2294,2246,2073,2037,2029,1994,1965,1918,1918,1891,1872,1835,1835,1762,1762,1718,1680,1680,1674,1632,1589,1589,1556,1510,1510,1476,1464,1390,1352,1310,1279,1230,1230,1148,1148,1148,1121,1091,1091,1053,1053,1024,995,955,929,823,823,823,792,742,742,708,681,655,655,642,636,630,625,620,614,614,611,603,600,600
148,Saint Lucia,13410,13357,13319,13302,13275,13248,13225,13209,13177,13166,13149,13136,13127,13115,13105,13100,13098,13086,13086,13086,13067,13067,13052,13048,13034,13027,13027,13017,13000,12989,12977,12970,12954,12927,12927,12921,12909,12904,12902,12894,12872,12859,12851,12844,12837,12835,12827,12808,12785,12757,12748,12688,12688,12688,12673,12645,12610,12586,12559,12536,12517,12486,12465,12433,12426,12411,12385,12331,12313,12280,12234,12228,12206,12129,12129,12095,12054,12017,11970,11970,11942,11833,11833,11727,11709,11693,11636,11573,11459,11459,11320,11231,11144,11144,11053,10961,10852,10727,10624,10605,10520,10399,10344,10217,10082,9971,9823,9527,9403,9403,9327,9258,9191,9149,9025,8887,8542,8322,8219,8155,8111,8050,7713,7713,7536,7421,7232,7232,7111,6955,6857,6578,6578,6475,6366,6287,6194,6112,5982,5949,5913,5837,5779,5713,5713,5688,5671
149,Saint Vincent and the Grenadines,5843,5828,5828,5828,5828,5810,5810,5784,5758,5758,5758,5758,5723,5723,5723,5723,5722,5692,5692,5645,5645,5645,5623,5623,5579,5579,5579,5562,5525,5525,5500,5500,5500,5469,5446,5414,5414,5391,5391,5391,5368,5359,5326,5326,5270,5270,5257,5204,5167,5167,5123,5092,5092,5092,5073,5050,5012,4995,4951,4951,4941,4905,4905,4860,4850,4814,4814,4786,4729,4637,4627,4623,4418,4418,4096,4096,4096,4096,4096,3965,3965,3965,3866,3838,3776,3676,3676,3563,3508,3423,3369,3359,3338,3247,3158,3158,2964,2964,2845,2830,2728,2728,2613,2613,2559,2521,2487,2446,2421,2421,2391,2389,2385,2379,2361,2358,2355,2355,2348,2336,2331,2331,2326,2326,2321,2321,2320,2320,2320,2320,2320,2320,2320,2317,2314,2308,2308,2307,2307,2306,2299,2299,2298,2298,2298,2298,2297
150,Samoa,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
151,San Marino,7808,7657,7656,7526,7526,7447,7447,7351,7160,7007,7007,7007,6915,6915,6807,6719,6464,6464,6464,6464,6357,6308,6217,6217,6148,6148,6148,6118,6084,6039,5979,5930,5930,5930,5908,5872,5833,5790,5758,5758,5758,5734,5711,5683,5654,5624,5624,5624,5614,5610,5610,5598,5588,5588,5588,5582,5547,5547,5547,5547,5547,5540,5534,5521,5505,5497,5497,5497,5490,5481,5479,5475,5473,5473,5473,5470,5470,5470,5470,5466,5466,5466,5464,5460,5456,5444,5440,5440,5440,5440,5438,5436,5428,5427,5427,5427,5426,5423,5423,5419,5412,5412,5412,5408,5402,5399,5388,5373,5373,5373,5366,5358,5351,5345,5345,5345,5345,5345,5321,5321,5321,5261,5261,5261,5261,5261,5261,5261,5231,5231,5231,5231,5231,5231,5231,5194,5194,5194,5194,5194,5194,5147,5147,5147,5147,5147,5147
152,Sao Tome and Principe,3819,3790,3759,3758,3755,3744,3741,3737,3736,3735,3735,3735,3735,3735,3733,3733,3733,3733,3733,3733,3733,3733,3733,3733,3733,3732,3732,3732,3731,3731,3731,3731,3731,3731,3731,3731,3731,3731,3731,3731,3731,3731,3731,3731,3731,3731,3730,3730,3730,3730,3730,3729,3729,3721,3718,3715,3715,3714,3714,3712,3710,3705,3705,3697,3697,3697,3697,3691,3689,3687,3685,3677,3675,3670,3670,3649,3639,3629,3628,3626,3613,3613,3600,3584,3564,3535,3531,3531,3504,3459,3453,3408,3349,3338,3338,3295,3217,3115,3097,3097,3043,3040,3025,2984,2877,2825,2816,2814,2787,2738,2709,2697,2692,2683,2683,2683,2634,2627,2608,2608,2593,2590,2590,2579,2570,2555,2524,2524,2524,2524,2517,2502,2496,2492,2489,2488,2488,2480,2480,2478,2476,2475,2470,2470,2468,2465,2457
153,Saudi Arabia,554665,553921,553319,552795,552406,552081,551749,551462,551210,550988,550842,550738,550622,550542,550457,550369,550304,550240,550189,550136,550088,550043,549997,549955,549912,549877,549848,549810,549786,549752,549720,549695,549671,549642,549618,549590,549556,549518,549479,549443,549412,549377,549339,549297,549260,549222,549192,549148,549103,549060,549022,548973,548930,548890,548848,548805,548760,548711,548617,548571,548530,548474,548423,548368,548303,548252,548205,548162,548111,548065,548018,547969,547931,547890,547845,547797,547761,547704,547649,547591,547532,547497,547449,547402,547357,547134,547134,547134,547134,547134,547035,547035,546985,546926,546882,546735,546735,546735,546681,546612,546411,546411,546411,546336,545829,545829,545829,545829,545829,545829,545727,545505,545505,545243,545243,543318,543318,543318,543318,543318,543318,543318,543318,543318,541994,541994,541994,541994,541201,541201,540244,540244,539129,539129,539129,537374,537374,537374,531935,531935,531935,531935,531935,531935,531935,526814,526814
154,Senegal,74672,74516,74469,74412,74353,74302,74256,74223,74196,74183,74161,74141,74129,74115,74105,74094,74092,74086,74076,74065,74054,74043,74036,74031,74024,74013,74007,73996,73990,73987,73987,73985,73981,73975,73975,73973,73970,73969,73968,73965,73965,73962,73960,73959,73958,73951,73951,73948,73947,73945,73942,73939,73935,73935,73933,73931,73926,73922,73917,73917,73909,73904,73902,73897,73896,73893,73891,73880,73876,73875,73875,73873,73865,73865,73859,73853,73848,73842,73841,73835,73835,73831,73825,73816,73806,73802,73800,73793,73782,73775,73764,73757,73747,73742,73728,73719,73706,73692,73668,73654,73645,73622,73588,73562,73539,73513,73500,73478,73440,73391,73353,73310,73257,73227,73188,73104,73047,72977,72920,72805,72753,72709,72618,72533,72315,72215,72086,72015,71927,71772,71628,71441,71266,71002,70854,70679,70413,70125,69576,68920,68348,68012,67579,66898,66250,65333,64522
155,Serbia,1295198,1293394,1291718,1290469,1289493,1288395,1287202,1286025,1284757,1282461,1282461,1281659,1280644,1279445,1278120,1276761,1275214,1274047,1273103,1271794,1270407,1268787,1267112,1265228,1263663,1262419,1260806,1259005,1257025,1254845,1252573,1250393,1248719,1246508,1244169,1241492,1238861,1235828,1233057,1230976,1228328,1225242,1222023,1218423,1214650,1211163,1208386,1204902,1201080,1197082,1192476,1187373,1183025,1179137,1174333,1168608,1162482,1155756,1142749,1137820,1131819,1125602,1118905,1111957,1104117,1098209,1092476,1085728,1078032,1070705,1062960,1055296,1048835,1043758,1037707,1031283,1024497,1017798,1010868,1005168,1000365,994708,988307,981329,974179,966989,961006,955672,949260,941989,934440,926269,917802,911066,905677,899485,893023,886543,879342,872110,865686,860431,853686,846114,838512,830884,823161,816912,811909,806448,800359,794528,788895,783826,779723,776923,773426,769803,766279,762933,759952,757617,755895,753581,751147,748693,746366,744150,742313,741071,739561,737969,736313,734816,733332,732044,731227,730222,729150,728167,727246,726454,725702,725245,724661,724097,723518
156,Seychelles,24546,24451,24412,24249,24249,24249,24249,24197,24152,24128,24047,24047,24047,24021,23960,23920,23901,23806,23806,23806,23806,23750,23664,23664,23599,23599,23599,23537,23537,23417,23390,23197,23197,23197,23197,23132,23018,22976,22895,22895,22895,22833,22781,22722,22704,22633,22633,22574,22574,22526,22457,22441,22381,22381,22381,22336,22301,22265,22243,22243,22243,22213,22174,22150,22135,22102,22102,22102,22071,22039,21991,21947,21854,21854,21854,21854,21826,21799,21769,21726,21726,21726,21705,21626,21556,21556,21507,21507,21507,21473,21473,21374,21374,21281,21281,21281,21180,21180,21077,20961,20593,20593,20593,20593,20593,20593,20593,20593,20593,20593,20593,20281,20281,20230,20230,20230,20230,20128,19976,19976,19777,19777,19777,19777,19594,19594,19594,19390,19390,19390,19390,19390,19186,18895,18895,18895,18895,18895,18714,18714,18714,18582,18582,18582,18582,18582,18384
157,Sierra Leone,6891,6819,6779,6744,6706,6659,6610,6573,6525,6510,6505,6471,6452,6434,6434,6423,6422,6421,6421,6421,6420,6405,6402,6402,6402,6402,6402,6402,6402,6402,6402,6401,6401,6401,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6398,6398,6398,6398,6398,6398,6398,6398,6398,6397,6397,6397,6397,6397,6397,6397,6397,6397,6397,6397,6397,6397,6397,6396,6396,6396,6396,6396,6396,6396,6396,6396,6396,6396,6396,6396,6396,6396,6394,6394,6393,6393,6393,6393,6393,6393,6393,6393,6393,6392,6392,6392,6392,6391,6388,6388,6385,6385,6379,6379,6379,6376,6376,6374,6374,6374,6372,6369,6369,6367,6367,6363,6363,6363,6363,6363,6358,6355,6355,6355,6347,6347,6347,6343,6343,6342,6342,6338,6332,6332,6324,6315,6315,6315,6313,6310,6303,6296
158,Singapore,278750,278409,278044,277764,277307,277307,276720,276720,276385,276105,275910,275655,275384,274972,274617,274143,273701,273362,272992,272433,271979,271297,270588,269873,269211,268659,267916,267150,266049,264725,263486,262383,261636,259875,258785,257510,255431,253649,252188,250518,248587,244815,244815,241341,239272,237203,235480,233176,230077,227681,224200,220803,218333,215780,212745,210978,207975,204340,198374,195211,192099,187851,184419,179095,175818,172644,169261,165663,162026,158587,154725,150731,148178,145120,141772,138327,135395,132205,126966,126966,124157,120454,116864,109804,109804,106318,103843,101786,99430,96521,94043,91775,89539,87892,85953,84510,82860,81356,79899,77804,77804,76792,75783,74848,73938,73131,72294,71687,71167,70612,70039,69582,69233,68901,68660,68469,68210,67991,67800,67620,67459,67171,67171,66928,66928,66812,66692,66576,66478,66443,66406,66366,66334,66281,66225,66172,66119,66061,66012,65953,65890,65764,65764,65686,65605,65508,65410
159,Slovakia,1363478,1357165,1351450,1349806,1349146,1347874,1342324,1338434,1332198,1327031,1325153,1321091,1316172,1310588,1302459,1295909,1289252,1286336,1280370,1272991,1265056,1255086,1244362,1234982,1230343,1221771,1209977,1192439,1182562,1170200,1159767,1152125,1143068,1131206,1119111,1105970,1092704,1081626,1074264,1064680,1051745,1040996,578208,569866,563445,560100,554296,547052,540209,533663,526608,521650,518635,513297,506795,499990,493277,487916,483773,479737,474595,470008,465027,460281,457431,456438,453231,449775,446305,443214,439735,437938,437385,433709,433709,431757,429886,427480,425971,425569,424407,422614,420924,419473,417502,416260,415993,413723,413723,412507,411080,409621,408609,408488,407799,406760,405931,404982,403802,402922,402808,402066,401250,400348,399978,399218,398744,398690,398278,397759,397382,396904,396487,396181,396080,395861,395532,395300,395122,394923,394791,394742,394657,394535,394446,394285,394204,394093,394082,393977,393883,393799,393722,393610,393536,393529,393455,393361,393302,393228,393160,393059,393040,393007,392898,392898,392845
160,Slovenia,460435,458568,456755,456057,455386,454298,453093,451966,450703,449149,448562,447794,446506,445228,443873,442347,440633,439952,439165,437689,436366,434679,432793,430839,430064,428945,427035,425288,423162,420898,418413,417376,415898,413664,411301,408623,405477,402083,400685,398439,395203,391677,388011,383734,379964,378142,375775,372109,368669,365095,360614,357262,355979,353660,349996,346220,341699,338246,335850,334188,331206,328729,326083,322914,320620,319913,318412,316138,314162,312316,310170,308501,308136,307503,306064,304963,292808,302654,301644,301458,300969,300084,299243,298274,297062,296083,295858,295328,294335,293364,292333,290994,289955,289670,289225,288219,287278,286267,285079,283770,283479,282935,281687,280544,279217,277853,276457,276174,275615,274527,273529,272512,271418,270541,270307,269990,269248,268636,267962,267198,266657,266514,266241,265703,265159,264649,264141,263664,263547,263303,262904,262571,262189,261804,261484,261428,261333,261068,260867,260619,260372,260156,260109,260041,259909,259764,259625
161,Solomon Islands,24,22,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
162,Somalia,23532,23532,23532,23532,23532,23532,23169,23169,23169,23169,23169,23169,23074,23074,23074,23074,23074,23074,23074,23051,23051,23051,23051,23051,23051,23051,23016,23016,23016,23016,23016,23016,23016,23016,22969,22969,22969,22969,22969,22969,22837,22837,22837,22837,22837,22837,22837,22837,22693,22693,22693,22693,22693,22693,22693,21998,21998,21998,21998,21998,21998,21998,21998,21998,21998,21269,21269,21269,21269,21269,21269,21269,21269,21269,21269,21269,21269,21269,21269,20900,20900,20900,20900,20577,20577,20577,19980,19980,19980,19980,19980,19980,19723,19723,19583,19583,19235,19235,19235,19004,19004,18820,18820,18820,18568,18568,18373,18373,18273,18273,17947,17947,17947,17832,17726,17630,17630,17466,17466,17399,17302,17210,17016,17016,17016,16892,16892,16787,16535,16535,16535,16535,16399,16399,16319,16265,16195,16195,16103,16039,15929,15865,15788,15735,15735,15735,15658
163,South Africa,3433554,3424534,3417318,3413540,3407937,3393109,3374262,3353106,3332008,3316585,3308074,3292609,3276529,3255816,3231031,3204642,3180785,3167497,3129622,3093452,3093452,3071064,3051222,3038075,3031694,3004203,3004203,2988148,2976613,2968052,2963679,2961406,2958548,2952500,2952500,2950035,2948760,2930174,2929862,2929175,2928288,2926914,2926914,2926348,2926075,2925677,2925677,2925371,2924978,2924622,2924317,2924072,2923956,2923393,2923393,2923054,2922735,2922391,2922116,2921886,2921589,2921114,2920581,2920109,2919778,2919632,2919332,2918883,2918366,2917846,2917255,2916803,2916593,2915560,2915560,2914827,2913880,2912938,2912346,2912145,2911497,2910681,2909757,2908768,2907619,2906851,2906422,2905613,2904307,2902672,2898888,2898888,2897521,2896943,2895976,2894342,2892081,2889298,2886331,2884134,2882630,2880349,2877063,2873415,2869201,2860835,2860835,2858195,2854234,2848925,2843042,2836773,2824063,2824063,2819945,2814014,2805604,2796405,2787203,2777659,2770575,2764931,2757191,2747018,2734973,2722202,2698605,2698605,2690973,2680225,2666964,2652652,2638981,2624254,2613569,2605586,2595447,2582427,2568511,2554240,2546762,2540222,2533466,2523488,2511178,2497655,2484009
164,South Sudan,15152,14860,14843,14577,14577,14275,14275,13831,13831,13459,13309,13309,13143,13049,12969,12904,12904,12873,12873,12857,12842,12826,12823,12823,12804,12804,12804,12777,12777,12758,12755,12717,12717,12717,12710,12701,12684,12680,12638,12638,12638,12609,12597,12590,12590,12558,12558,12558,12546,12533,12517,12514,12453,12453,12453,12448,12436,12410,12361,12361,12361,12348,12327,12299,12293,12279,12279,12279,12270,12250,12235,12223,12184,12184,12184,12168,12149,12134,12114,12104,12104,12104,12096,12080,12064,12041,12035,12021,12010,11995,11981,11954,11948,11926,11926,11899,11861,11847,11831,11814,11805,11800,11790,11767,11755,11623,11610,11610,11606,11589,11571,11534,11526,11500,11500,11473,11446,11446,11436,11427,11403,11403,11365,11365,11347,11314,11310,11310,11243,11243,11243,11227,11223,11207,11172,11172,11172,11143,11143,11141,11121,11121,11100,11100,11100,11090,11081
165,Spain,6133057,6032297,5932626,5718007,5718007,5718007,5718007,5645095,5585054,5535231,5455527,5455527,5455527,5422168,5393268,5366128,5339992,5290190,5290190,5290273,5273178,5246766,5202958,5202958,5202958,5202958,5202958,5189220,5174720,5164184,5153923,5131012,5131012,5131012,5121100,5111842,5103315,5096538,5080663,5080663,5080663,5074027,5067712,5061045,5056954,5047156,5047156,5047156,5042803,5038517,5032056,5032056,5025639,5025639,5025639,5022546,5019255,5016968,5011148,5011148,5011148,5008887,5006675,5004143,5002217,4997732,4997732,4997732,4995176,4993295,4990767,4988878,4984386,4984386,4984386,4982138,4980206,4977448,4977448,4973619,4973619,4973619,4971310,4969503,4967200,4965399,4961128,4961128,4961128,4959091,4956691,4953930,4951640,4946601,4946601,4946601,4943855,4940824,4935534,4935534,4929546,4929546,4929546,4926324,4922249,4918526,4915265,4907461,4907461,4907223,4903021,4898258,4892640,4887112,4877755,4877755,4877755,4871444,4861883,4855065,4847298,4831809,4831809,4831809,4822320,4815205,4804424,4794352,4770453,4770453,4770453,4758003,4745558,4733602,4719266,4693540,4693540,4693540,4677883,4660473,4643450,4627770,4588132,4588132,4588132,4566571,4544576
166,Sri Lanka,586183,584586,584107,583649,583251,582722,582149,581595,580727,580209,579685,578947,578439,577484,576966,576194,573649,572726,572003,571426,570672,569928,569171,568423,567682,566936,566196,565271,564733,563989,563267,562520,561778,561059,560345,559605,558860,557361,556437,555700,555204,554240,553722,552994,552274,551343,549500,548784,547873,547346,546473,545935,545256,544495,543867,543385,542793,542212,541073,539981,539416,538718,538186,537201,536645,536084,535529,534975,533305,533305,532766,532218,531648,531070,530421,529608,527735,527735,527064,526383,525479,524937,523550,522778,522002,520432,520432,519630,518775,517377,516465,515524,514592,513609,512531,511372,510040,507330,506009,506009,504491,502758,500772,498694,490957,490957,488482,485922,483280,480478,477636,474780,471863,465949,462767,451401,451401,447757,444130,440302,426169,426169,421557,416961,411290,398801,398801,394355,390000,385696,376971,373165,369359,365683,358608,354109,351533,348270,345118,335851,335851,332947,329994,326043,324223,321429,318755
167,Sudan,46518,46292,46100,46100,46100,46100,46100,46037,45901,45901,45112,45112,45112,45112,45112,45112,44877,44529,44529,44529,44406,44247,44170,44075,43489,43489,43489,43385,43229,43084,42826,42056,42056,42056,42056,41959,41890,41822,41558,41558,41558,41558,41351,41309,41309,41093,41093,41093,41093,41019,41019,40433,40433,40433,40433,40433,40433,40433,40433,40433,40433,40433,40433,40433,40433,40238,40084,40084,40084,39839,39839,39839,39550,39416,39416,39416,39119,38884,38827,38824,38746,38746,38670,38665,38632,38345,38283,38283,38283,38283,38245,38217,38201,38077,38077,38077,38077,38050,38042,38041,37995,37995,37995,37995,37951,37951,37951,37931,37931,37931,37931,37877,37875,37873,37886,37886,37886,37711,37709,37709,37708,37699,37699,37699,37698,37662,37639,37639,37620,37620,37620,37616,37616,37556,37556,37543,37543,37543,37532,37528,37528,37138,37138,37138,37138,37138,37138
168,Summer Olympics 2020,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,855,849,849,845,835,823,804,804,777,777,766,731,716,716,700,690,578,578,578,575,574,567,554,542,533,533,533,511,436,409,409,387,358,327,299
169,Suriname,51791,51683,51593,51578,51563,51542,51518,51498,51416,51416,51406,51384,51361,51323,51289,51244,51202,51184,51167,51149,51124,51083,51052,51009,50993,50960,50929,50882,50848,50823,50760,50741,50710,50656,50629,50581,50531,50438,50438,50410,50356,50302,50242,50170,50078,50046,50013,49950,49902,49812,49730,49602,49550,49504,49400,49362,49257,49119,48964,48899,48785,48670,48548,48334,48118,47978,47875,47677,47477,47284,46996,46447,46313,46132,45861,45592,44873,44306,44270,44270,44036,43775,43079,42716,42716,42285,42097,41867,41631,41419,40989,40476,39908,39908,39609,39140,38769,38137,37590,36746,36746,36428,35817,35208,34637,33988,33573,33076,32764,32189,31894,31392,31012,30855,30535,30120,29921,29599,29293,28967,28840,28684,28462,28228,27998,27776,27574,27503,27371,27210,27070,26916,26802,26641,26593,26539,26433,26318,26222,26103,26046,26002,25917,25853,25716,25614,25549
170,Sweden,1303663,1294560,1273313,1273313,1273313,1273313,1273313,1268254,1263566,1250885,1250885,1250885,1250885,1246755,1242733,1238689,1229217,1229217,1229217,1229217,1226055,1222892,1219557,1212145,1212145,1212145,1212145,1209935,1207498,1204859,1198848,1198848,1198848,1198848,1196688,1194636,1192560,1188735,1188735,1188735,1188735,1187607,1186387,1185093,1182471,1182471,1182471,1182471,1181532,1180518,1179192,1177094,1177094,1177094,1177094,1176269,1175425,1174273,1171512,1171512,1171512,1170422,1169530,1168271,1165996,1165996,1165996,1165996,1165194,1164402,1163595,1161933,1161933,1161933,1161933,1161264,1160465,1159560,1157822,1157822,1157822,1157822,1157083,1156248,1155534,1153655,1153655,1153655,1153655,1152886,1152027,1151173,1149407,1149407,1149407,1149407,1148641,1147879,1146968,1144982,1144982,1144982,1144982,1143973,1142770,1141673,1138017,1138017,1138017,1138017,1136535,1135160,1133449,1130525,1130525,1130525,1130525,1129131,1127917,1126813,1123413,1123413,1123413,1123413,1122139,1120628,1119358,1116584,1116584,1116584,1116584,1115566,1114278,1112958,1110147,1110147,1110147,1110147,1109112,1108057,1106821,1104538,1104538,1104538,1104538,1103693,1102829
171,Switzerland,1294592,1276956,1263588,1227395,1227395,1227395,1227395,1215944,1204379,1196208,1175721,1175721,1175721,1165778,1154701,1143534,1135363,1111923,1111923,1111923,1101789,1090928,1078503,1068528,1044633,1044633,1044633,1034675,1025129,1014662,1006239,986834,986834,986834,978801,970753,962165,955810,941218,941218,941218,935047,929031,923047,918750,909038,909038,909038,905112,901228,897078,894093,887446,887446,887446,884597,881660,879051,872558,872558,872558,870837,869044,865708,865708,862411,862411,862411,861123,859646,858198,856957,854591,854591,854591,853637,852658,851610,850684,848418,848418,848418,847452,846327,845234,844209,841573,841573,841573,840363,839219,837769,836483,833385,833385,833385,831881,830251,828347,827111,823078,823078,823078,820982,818715,816110,814118,808058,808058,808058,805164,802048,798497,785696,785696,785696,785696,785696,782869,779666,776962,770765,770765,770765,768001,765190,761978,758984,752761,752761,752761,750186,747396,744106,740954,735375,735375,735375,733275,731148,729024,727113,723968,723968,723968,722801,721776
172,Syria,50167,50127,50089,50051,50007,49961,49911,49861,49806,49751,49693,49631,49565,49493,49423,49350,49272,49189,49101,49008,48901,48801,48709,48619,48538,48452,48357,48267,48170,48068,47965,47764,47764,47664,47558,47448,47331,47212,47091,46966,46838,46703,46564,46421,46275,46130,45820,45820,45645,45468,45284,45096,44191,44191,44191,44191,43931,43666,43146,42886,42621,42351,42076,41799,41515,41222,41222,40630,40630,39902,39488,39488,38705,38365,38365,38067,37509,37509,36953,36713,36453,36160,35898,35609,35266,34920,34920,34460,34205,33933,33640,33323,32973,32580,32138,32138,31426,31148,30913,30913,30709,30337,30153,29974,29805,29648,29498,29498,29221,29086,28952,28952,28678,28543,28423,28303,28174,28045,27915,27915,27779,27654,27539,27436,27221,27115,27003,26901,26799,26719,26719,26554,26554,26479,26342,26292,26247,26205,26205,26136,26116,26116,26081,26071,26071,26044,26044
173,Taiwan*,16964,16950,16931,16915,16891,16873,16853,16840,16826,16816,16805,16799,16786,16771,16759,16752,16742,16737,16731,16721,16704,16688,16683,16662,16652,16648,16626,16626,16609,16601,16596,16588,16578,16566,16554,16544,16539,16532,16529,16520,16516,16503,16503,16498,16496,16487,16479,16475,16465,16456,16451,16445,16442,16438,16437,16430,16428,16421,16412,16406,16399,16394,16388,16376,16376,16368,16364,16357,16349,16343,16343,16337,16337,16336,16325,16321,16313,16309,16305,16294,16287,16283,16271,16267,16262,16255,16250,16244,16234,16223,16216,16205,16198,16189,16181,16176,16168,16159,16152,16147,16141,16129,16123,16115,16103,16098,16093,16088,16074,16069,16062,16056,16047,16035,16019,16013,16012,16006,16001,15995,15991,15983,15960,15954,15947,15939,15938,15932,15926,15916,15906,15897,15891,15880,15862,15852,15843,15836,15820,15814,15798,15790,15782,15775,15765,15753,15742
174,Tajikistan,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17493,17489,17489,17489,17489,17489,17489,17488,17488,17488,17488,17488,17488,17486,17486,17486,17486,17486,17486,17486,17486,17486,17486,17486,17486,17486,17486,17486,17486,17486,17486,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17484,17442,17442,17442,17442,17424,17405,17384,17313,17313,17313,17284,16852,16852,16817,16778,16696,16653,16514,16514,16514,16514,16423,16423,16326,16326,16275,16175,16121,16061,15997,15862,15862,15792,15720,15651,15583,15513,15440,15440,15364
175,Tanzania,29306,26483,26483,26483,26483,26483,26483,26483,26483,26483,26483,26483,26483,26483,26483,26309,26309,26309,26309,26309,26309,26309,26270,26270,26270,26270,26270,26270,26270,26270,26261,26261,26261,26261,26261,26261,26261,26227,26227,26227,26227,26227,26227,26208,26208,26196,26196,26196,26196,26196,26196,26196,26196,26196,26196,26196,26154,26154,26154,26154,26154,26154,26154,26115,26115,26034,26034,26034,26034,26034,26034,26034,26034,26034,26034,26034,26034,26034,25957,25957,25957,25957,25957,25957,25846,25846,25846,25846,25846,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1367,1017,1017,1017,1017,1017,1017,1017
